time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452650000	3.90148	18.2373	4.88872	-2.39026	0.468594	radar	7.11058	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.67093	18.0977	4.9141	-2.38679	0.448334	lidar	2.80415	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49758	17.9436	4.89818	-2.37334	0.434464	radar	3.24506	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.28723	17.7787	4.91963	-2.36175	0.42373	lidar	1.45572	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.11481	17.5978	4.92965	-2.33271	0.437846	radar	2.57795	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.92513	17.478	4.91528	-2.33271	0.4176	lidar	5.96153	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.78343	17.2662	4.92443	-2.28848	0.449206	radar	3.48622	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.60959	17.0837	4.93118	-2.27075	0.444354	lidar	0.172248	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.44248	16.9123	4.91914	-2.2627	0.423626	radar	1.75081	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.27477	16.7396	4.9176	-2.24963	0.415896	lidar	0.499441	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.10738	16.5433	4.92237	-2.23651	0.402933	radar	5.18788	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.95633	16.3171	4.94018	-2.2087	0.409498	lidar	2.48686	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.79802	16.1368	4.93035	-2.2015	0.391611	radar	1.17494	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.60284	15.9685	4.94225	-2.20428	0.369472	lidar	2.20403	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.47856	15.7428	4.95356	-2.16809	0.392944	radar	1.90418	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.313	15.5299	4.97356	-2.15497	0.38578	lidar	1.39184	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.16272	15.3351	4.97135	-2.14495	0.37505	radar	1.0421	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.968212	15.1248	5.005	-2.1443	0.356116	lidar	3.96455	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.82253	14.9377	4.9892	-2.14059	0.337164	radar	2.28938	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.701462	14.7214	4.98637	-2.11906	0.341792	lidar	0.0918639	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.593196	14.4851	4.99678	-2.0866	0.361421	radar	1.66759	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.425797	14.2687	5.01898	-2.08316	0.346406	lidar	1.8616	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.317616	14.0255	5.04014	-2.04867	0.371846	radar	3.96204	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.2674	13.7744	5.02652	-2.00477	0.396909	lidar	2.63107	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.171513	13.5358	5.03779	-1.97587	0.410851	radar	1.5815	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	0.0134937	13.3127	5.05956	-1.97703	0.38869	lidar	2.42265	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.0998987	13.0906	5.05428	-1.9675	0.376073	radar	0.696474	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.140732	12.8559	5.03139	-1.93026	0.395237	lidar	2.24874	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.256396	12.6277	5.02937	-1.92643	0.374299	radar	3.6173	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.373342	12.3932	5.04078	-1.91892	0.362681	lidar	0.655076	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.494417	12.18	5.03213	-1.92076	0.339675	radar	3.8933	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.583058	11.9547	5.0255	-1.90711	0.336676	lidar	0.355901	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.702012	11.7267	5.02784	-1.90772	0.316372	radar	3.20679	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.876117	11.4914	5.05927	-1.92531	0.281927	lidar	5.4881	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-0.979482	11.2608	5.04896	-1.92531	0.260503	radar	3.59656	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.1462	11.036	5.06786	-1.94271	0.22979	lidar	3.59452	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.22733	10.7945	5.07391	-1.92328	0.241749	radar	0.835269	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.35359	10.5454	5.09555	-1.92395	0.228602	lidar	1.9287	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.43449	10.2907	5.11002	-1.90487	0.239696	radar	1.67468	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.54573	10.0735	5.1016	-1.90627	0.226836	lidar	1.7033	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.63559	9.84103	5.09436	-1.9009	0.218604	radar	0.431472	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.72341	9.61331	5.08647	-1.894	0.214858	lidar	0.51391	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.82414	9.36913	5.09962	-1.88744	0.213856	radar	2.92207	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.90288	9.08642	5.13001	-1.87213	0.217686	lidar	5.06302	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-1.99231	8.8578	5.11709	-1.87235	0.202618	radar	1.57729	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.09018	8.60711	5.12919	-1.8697	0.195025	lidar	0.63443	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.20706	8.36108	5.14226	-1.87586	0.178135	radar	3.77334	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.26976	8.11888	5.13556	-1.86257	0.182564	lidar	0.203861	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.34466	7.89627	5.11577	-1.85902	0.174944	radar	5.00876	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.45375	7.64814	5.12967	-1.86323	0.162003	lidar	1.24354	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.60736	7.41737	5.13414	-1.89415	0.113601	radar	7.18601	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.70923	7.16291	5.14923	-1.89471	0.107279	lidar	0.922025	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.78098	6.92524	5.14293	-1.88474	0.114084	radar	1.0922	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.84013	6.70063	5.12119	-1.87437	0.118822	lidar	1.8755	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.9184	6.46737	5.10558	-1.87964	0.0975451	radar	4.61216	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.97813	6.22362	5.10032	-1.8688	0.103317	lidar	0.31628	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.09196	5.98232	5.11097	-1.87796	0.0889136	radar	3.46067	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16773	5.71494	5.12916	-1.8708	0.0913749	lidar	1.70183	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.27637	5.46952	5.13442	-1.88658	0.0613174	radar	2.97777	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.36674	5.21258	5.14827	-1.88593	0.0589595	lidar	0.786251	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.44056	4.96583	5.14877	-1.87953	0.0638677	radar	0.0478874	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.54372	4.70008	5.17368	-1.88263	0.0579503	lidar	2.75025	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.65292	4.45067	5.18189	-1.89906	0.0280978	radar	3.0691	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.77415	4.19137	5.20645	-1.9084	0.0182183	lidar	3.71858	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.86316	3.94891	5.20591	-1.90629	0.0223482	radar	0.87917	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.93974	3.70754	5.19918	-1.90285	0.0243912	lidar	0.274874	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.05043	3.48914	5.18403	-1.92078	-0.00347342	radar	4.27785	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.14038	3.243	5.18669	-1.92098	-0.00343919	lidar	0.0327436	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.25583	2.99372	5.19982	-1.93576	-0.0256888	radar	1.47283	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.34037	2.72722	5.21637	-1.93174	-0.0204308	lidar	1.5947	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.43155	2.47732	5.22103	-1.93164	-0.0191728	radar	0.170601	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.53165	2.21953	5.23551	-1.93309	-0.0191116	lidar	1.11815	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.64431	1.98233	5.23658	-1.95389	-0.054192	radar	4.62047	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.75295	1.72033	5.25709	-1.95685	-0.0535478	lidar	2.34127	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.8775	1.47428	5.27002	-1.97453	-0.0775701	radar	1.55785	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.9404	1.22758	5.25807	-1.96646	-0.0672052	lidar	3.94185	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.04215	0.998037	5.24706	-1.97181	-0.0695892	radar	0.686164	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.10699	0.753934	5.23473	-1.96456	-0.0602533	lidar	3.46713	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.1969	0.476838	5.26281	-1.9635	-0.0611675	radar	5.68542	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.27379	0.229956	5.25699	-1.95934	-0.0546336	lidar	1.19923	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.38599	-0.00670148	5.25431	-1.96121	-0.0470244	radar	5.90623	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46011	-0.252879	5.24739	-1.95584	-0.039933	lidar	1.39386	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58262	-0.458732	5.22472	-1.97298	-0.0582354	radar	4.09069	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72138	-0.661069	5.20527	-1.99278	-0.0756543	lidar	3.41085	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.8338	-0.891048	5.20587	-2.0084	-0.0987603	radar	5.65894	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.92831	-1.14659	5.21727	-2.00495	-0.0899198	lidar	0.918351	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.01646	-1.40436	5.22827	-2.00006	-0.0812632	radar	2.45762	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.15469	-1.61899	5.21939	-2.01679	-0.0943942	lidar	1.41514	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.29292	-1.8492	5.23326	-2.04157	-0.129	radar	4.89796	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.39813	-2.09212	5.23673	-2.04189	-0.122625	lidar	0.295552	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.54891	-2.30343	5.23032	-2.06176	-0.137267	radar	3.3941	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.69688	-2.51637	5.22483	-2.07914	-0.148297	lidar	0.786978	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.85049	-2.73172	5.2267	-2.09904	-0.164067	radar	1.56533	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.94502	-2.98559	5.236	-2.08993	-0.145778	lidar	1.91364	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.07509	-3.21138	5.23346	-2.09588	-0.14281	radar	0.135771	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.2015	-3.41737	5.21544	-2.10585	-0.146397	lidar	1.48205	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.3465	-3.65477	5.23094	-2.11361	-0.146568	radar	4.39893	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.50575	-3.82083	5.19499	-2.14079	-0.168444	lidar	5.67504	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.64862	-4.03314	5.19333	-2.15243	-0.17352	radar	0.576071	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.80491	-4.2514	5.20002	-2.16441	-0.176769	lidar	0.396875	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.95497	-4.46871	5.20322	-2.1736	-0.176837	radar	0.333401	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.11784	-4.69279	5.21711	-2.18426	-0.178336	lidar	1.12136	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.26077	-4.90423	5.20372	-2.18588	-0.164925	radar	2.57827	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.39836	-5.11949	5.20068	-2.18936	-0.16002	lidar	0.218707	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54689	-5.30638	5.17342	-2.19785	-0.155994	radar	4.83901	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73925	-5.50018	5.17997	-2.22103	-0.171913	lidar	1.68235	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89782	-5.70235	5.17429	-2.22889	-0.169159	radar	0.571934	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06018	-5.88988	5.16437	-2.24232	-0.174558	lidar	0.428084	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.20203	-6.06863	5.13046	-2.24681	-0.166215	radar	7.96305	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.38707	-6.19273	5.08989	-2.28067	-0.193642	lidar	7.47991	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.55923	-6.38137	5.08596	-2.29132	-0.192984	radar	1.04158	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.70935	-6.57746	5.08122	-2.29408	-0.185928	lidar	0.390881	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.92198	-6.74167	5.08872	-2.32372	-0.208184	radar	6.49345	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1285	-6.89839	5.08611	-2.35054	-0.225259	lidar	0.809571	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3099	-7.06607	5.08052	-2.36578	-0.229915	radar	1.33231	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5388	-7.2295	5.09588	-2.39414	-0.246973	lidar	2.80458	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7397	-7.37964	5.09016	-2.41635	-0.257588	radar	2.37898	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9835	-7.52642	5.10539	-2.44956	-0.27814	lidar	3.1248	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1726	-7.67672	5.09009	-2.46371	-0.278161	radar	1.71381	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3343	-7.82675	5.06468	-2.46982	-0.270994	lidar	4.02204	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5303	-7.96396	5.04849	-2.48766	-0.275461	radar	2.61674	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7208	-8.07121	5.01739	-2.51188	-0.287361	lidar	5.03166	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9192	-8.19792	4.99174	-2.53004	-0.291063	radar	3.54179	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1409	-8.2873	4.9739	-2.56481	-0.31251	lidar	2.30049	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3594	-8.41356	4.98278	-2.58506	-0.317158	radar	1.99421	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5713	-8.49254	4.95705	-2.61692	-0.334632	lidar	3.91001	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7828	-8.59038	4.93218	-2.64132	-0.343899	radar	3.48623	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0547	-8.66668	4.94871	-2.68424	-0.36935	lidar	3.11462	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2948	-8.76648	4.95958	-2.70859	-0.37451	radar	2.13985	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5237	-8.81024	4.93658	-2.74771	-0.396446	lidar	3.895	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7487	-8.86398	4.90666	-2.78288	-0.415941	radar	5.97995	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.978	-8.95725	4.90963	-2.80007	-0.412116	lidar	0.0842356	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2184	-9.04378	4.9259	-2.81751	-0.405928	radar	1.99942	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4433	-9.13872	4.92589	-2.82933	-0.397379	lidar	0.16479	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6749	-9.20898	4.91931	-2.85084	-0.400418	radar	0.357287	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9508	-9.20607	4.9267	-2.90338	-0.432615	lidar	2.42603	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.2015	-9.27727	4.93972	-2.92061	-0.427167	radar	3.83604	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4574	-9.3746	4.96279	-2.92683	-0.41048	lidar	4.15945	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.7045	-9.40685	4.95465	-2.95823	-0.425176	radar	1.9084	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9571	-9.47931	4.96805	-2.96921	-0.414013	lidar	1.57798	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.2095	-9.49199	4.96424	-3.00348	-0.43003	radar	2.36609	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4606	-9.48477	4.96122	-3.0403	-0.445459	lidar	0.833987	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6901	-9.48371	4.94011	-3.07255	-0.459452	radar	5.72925	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9626	-9.4701	4.95695	-3.10836	-0.470942	lidar	1.30152	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2108	-9.52334	4.96585	-3.11084	-0.446835	radar	7.49082	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4671	-9.53639	4.97325	-3.13054	-0.443686	lidar	0.37697	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7231	-9.52786	4.97614	-3.15871	-0.451731	radar	1.60668	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9759	-9.49468	4.97825	-3.19149	-0.461571	lidar	0.31142	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2226	-9.45892	4.97321	-3.22574	-0.47642	radar	0.798943	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4407	-9.48853	4.95016	-3.22849	-0.457604	lidar	2.3596	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6793	-9.47069	4.94619	-3.24634	-0.450397	radar	1.7699	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9259	-9.46045	4.94655	-3.26188	-0.44357	lidar	0.217089	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1595	-9.41856	4.9396	-3.28556	-0.443273	radar	4.15299	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3986	-9.30947	4.9406	-3.33452	-0.469229	lidar	3.10837	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.635	-9.23372	4.93586	-3.37191	-0.487654	radar	1.26218	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8784	-9.12025	4.94504	-3.41637	-0.50637	lidar	1.45908	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1131	-9.02299	4.94678	-3.45202	-0.516379	radar	5.10222	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.3178	-9.11179	4.8972	-3.41818	-0.463119	lidar	15.3572	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5575	-9.06168	4.89867	-3.43239	-0.452727	radar	1.50361	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.777	-8.97162	4.89081	-3.46223	-0.460269	lidar	0.871301	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-21.0168	-8.88843	4.8976	-3.48751	-0.463772	radar	2.17293	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.2203	-8.81559	4.87464	-3.50832	-0.463283	lidar	2.09575	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.453	-8.72324	4.87899	-3.53446	-0.468835	radar	1.70219	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6573	-8.68655	4.84825	-3.53912	-0.453275	lidar	3.21154	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8563	-8.53516	4.841	-3.5946	-0.497578	radar	7.10834	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0623	-8.46062	4.8233	-3.60893	-0.488877	lidar	1.05047	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2724	-8.34322	4.82333	-3.63332	-0.485884	radar	1.80819	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4959	-8.25695	4.82268	-3.64585	-0.47479	lidar	0.930315	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6926	-8.1283	4.81543	-3.67832	-0.487798	radar	1.38094	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.9047	-7.92812	4.8474	-3.72622	-0.507546	lidar	4.07324	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0976	-7.77608	4.84584	-3.76828	-0.535233	radar	4.03916	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.3128	-7.61941	4.86557	-3.79542	-0.53402	lidar	1.51905	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.5094	-7.47677	4.86709	-3.81268	-0.518118	radar	1.39763	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6796	-7.32856	4.85215	-3.84019	-0.520836	lidar	1.02357	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8674	-7.16926	4.8556	-3.86391	-0.516295	radar	0.775409	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0389	-7.05808	4.82583	-3.87635	-0.50638	lidar	2.79653	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.2057	-6.87532	4.82808	-3.91271	-0.52071	radar	1.97877	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
